"Homem-Aranha: Através do Aranhaverso,2023,8.7,""Miles Morales catapults across the Multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Mi... Read all"""

"Destinos à Deriva,2023,6.5,""A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to the child while lost at sea, w... Read all"""

"Pobres Criaturas,2023,8.1,""The incredible tale about the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter."""

"Casamento Grego 3,2023,5.3,""After travelling to Greece for a family reunion, a woman attempts to locate her deceased father's childhood friends."""

"Vidas Passadas,2023,8.0,""Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as the... Read all"""

"A Lista da Vingança,2023,5.0,""After his son is framed for a kidnapping, a bereaved deacon takes justice into his own hands and fights a corrupt police gang to absolve him."""

"O Exorcista,1973,8.1,""When a young girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter."""

Indiana Jones e a Relíquia do Destino,2023,6.7,Archaeologist Indiana Jones races against time to retrieve a legendary artifact that can change the course of history.

"O Lobo de Wall Street,2013,8.2,""Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."""

"Patrulha Canina: Um Filme Superpoderoso,2023,6.1,""A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups"""

"Guardiões da Galáxia Vol. 3,2023,7.9,""Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful."""

"Flora e Filho - Música em Família,2023,7.2,""It follows Flora, a single mom who is at war with her son, Max. Trying to find a hobby for Max, she rescues a guitar from a dumpster and finds that one person's trash can be a family's salva... Read all"""

"Asteroid City,2023,6.6,""Following a writer on his world famous fictional play about a grieving father who travels with his tech-obsessed family to small rural Asteroid City to compete in a junior stargazing event, ... Read all"""

"Você Não Tá Convidada pro Meu Bat Mitzvá!,2023,6.0,""Stacy and Lydia are BFFs who've always dreamed about having epic Bat Mitzvahs. However, things start to go comically awry when a popular boy and middle school drama threatens their friendshi... Read all"""

"The Flash,2023,6.7,""Barry Allen uses his super speed to change the past, but his attempt to save his family creates a world without super heroes, forcing him to race for his life in order to save the future."""

"A Morte do Demônio: A Ascensão,2023,6.6,""A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish ... Read all"""

"Dungeons & Dragons: Honra Entre Rebeldes,2023,7.3,""A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people."""

"The Toxic Avenger,2023,5.6,""A horrible toxic accident transforms downtrodden janitor, Winston Gooze into a new evolution of hero: The Toxic Avenger."""

Theater Camp,2023,7.1,The eccentric staff of a rundown theater camp in upstate New York must band together with the beloved founder's bro-y son to keep the camp afloat.

"O Acusado,2023,6.5,""After a revenge obsessed society incorrectly selects its next target, a young man must survive the night as the online witch-hunt arrives at his front door."""

"After: Para Sempre,2023,4.7,""After breaking up with his true love, best-selling author Hardin Scott travels to Portugal in an attempt to make amends for his past behavior."""

A Chamada,2023,5.3,A bank executive receives a bomb threat while driving his children to school that his car will explode if they stop and get out.

"The Blind,2023,6.4,""Long before Phil Robertson was a reality TV star, he fell in love and started a family, but his demons threatened to tear their lives apart. This is the true story that started a dynasty."""

"Jogos Mortais,2004,7.6,""Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer."""

Velozes e Furiosos 10,2023,5.8,Dom Toretto and his family are targeted by the vengeful son of drug kingpin Hernan Reyes.

De Volta ao Jogo,2014,7.4,An ex-hitman comes out of retirement to track down the gangsters who killed his dog and stole his car.

"Um Sonho de Liberdade,1994,9.3,""Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion."""

"Interestelar,2014,8.7,""When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans."""

"Batman,2022,7.8,""When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement."""

"Não Se Preocupe, Querida,2022,6.3,""While her husband leaves home everyday to work in a top secret facility, a young 1950s housewife begins to question her life when she notices strange behavior from the other wives in the nei... Read all"""

A Freira,2018,5.3,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the... Read all

Drácula: A Última Viagem do Deméter,2023,6.1,A crew sailing from Varna (Bulgaria) by the Black Sea to England find that they are carrying very dangerous cargo.

Missão: Impossível - Acerto de Contas Parte Um,2023,7.9,Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.

"O Poderoso Chefão,1972,9.2,""Don Vito Corleone, head of a mafia family, decides to hand over his empire to his youngest son Michael. However, his decision unintentionally puts the lives of his loved ones in grave danger... Read all"""

O Amor Está no Ar,2023,5.6,A seaplane pilot flying in the tropics finds herself falling for the man sent to sink her business.

"Dream Scenario,2023,7.6,""A hapless family man finds his life turned upside down when millions of strangers suddenly start seeing him in their dreams. When his nighttime appearances take a nightmarish turn, Paul is f... Read all"""

"Batman: O Cavaleiro das Trevas,2008,9.0,""When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice."""

Fugindo do Inferno,1963,8.2,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.

"The Vaccine War,2023,8.2,""Based on India's battle against Covid-19, and the efforts the medical department took to overcome the global crisis."""

"Morte no Nilo,2022,6.3,""While on vacation on the Nile, Hercule Poirot must investigate the murder of a young heiress."""

"Não Abra!,2023,5.6,""An Indian-American teenager struggling with her cultural identity has a falling out with her former best friend and, in the process, unwittingly releases a demonic entity that grows stronger... Read all"""

"Babilônia,2022,7.1,""A tale of outsized ambition and outrageous excess, it traces the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood."""

"O Assassino,2023,7.4,""After a fateful near-miss, an assassin battles his employers, and himself, on an international manhunt he insists isn't personal."""

"Assassinato no Expresso do Oriente,2017,6.5,""When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case."""

"O Talentoso Ripley,1999,7.4,""In late 1950s New York, a young underachiever named Tom Ripley is sent to Italy to retrieve Dickie Greenleaf, a rich and spoiled millionaire playboy. But when the errand fails, Ripley takes ... Read all"""

"Harry Potter e o Cálice de Fogo,2005,7.7,""Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."""

65 - Ameaça Pré-Histórica,2023,5.4,An astronaut crash lands on a mysterious planet only to discover he's not alone.

Ruim Pra Cachorro,2023,6.3,An abandoned dog teams up with other strays to get revenge on his former owner.

"Amor Esquecido,2023,7.6,""Professor Wilczur, from whom his wife and beloved daughter left, is looking for oblivion in alcohol. Severely wounded in the head during an attempted robbery , he loses his memory."""

"Super Mario Bros. - O Filme,2023,7.1,""A plumber named Mario travels through an underground labyrinth with his brother, Luigi, trying to save a captured princess."""

"Rocky Aur Rani Kii Prem Kahaani,2023,6.8,""Flamboyant Punjabi Rocky and intellectual Bengali journalist Rani fall in love despite their differences. After facing family opposition, they decide to live with each other's families for t... Read all"""

Clube da Luta,1999,8.8,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.

Os Mercenários,2010,6.4,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.

"O Pior Vizinho do Mundo,2022,7.5,""Otto is a grump who's given up on life following the loss of his wife and wants to end it all. When a young family moves in nearby, he meets his match in quick-witted Marisol, leading to a f... Read all"""

O Senhor dos Anéis: A Sociedade do Anel,2001,8.8,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.

"O Urso do Pó Branco,2023,5.9,""An oddball group of cops, criminals, tourists and teens converge on a Georgia forest where a huge black bear goes on a murderous rampage after unintentionally ingesting cocaine."""

Clube dos Vândalos,2023,8.3,It follows the rise of a Midwestern motorcycle club through the lives of its members.
